bowler,total_batter_runs_conceded_mean,total_runs_from_relevant_extras_mean,total_total_runs_conceded_mean,total_taken_from_relevant_wickets_mean,powerplay_batter_runs_conceded_mean,powerplay_runs_from_relevant_extras_mean,powerplay_total_runs_conceded_mean,powerplay_taken_from_relevant_wickets_mean,non_powerplay_batter_runs_conceded_mean,non_powerplay_runs_from_relevant_extras_mean,non_powerplay_total_runs_conceded_mean,non_powerplay_taken_from_relevant_wickets_mean
cebbf3c9,1.9166666666666667,0.0,1.9166666666666667,0.08333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0,2.0,0.0,2.0,0.1111111111111111
cebc1351,0.6697530864197531,0.08333333333333333,0.8055555555555556,0.040123456790123455,0.6521739130434783,0.06521739130434782,0.7282608695652174,0.03260869565217391,0.6928571428571428,0.10714285714285714,0.9071428571428571,0.05
cec44e08,1.5081967213114753,0.01639344262295082,1.5245901639344261,0.01639344262295082,1.3666666666666667,0.0,1.3666666666666667,0.0,1.6451612903225807,0.03225806451612903,1.6774193548387097,0.03225806451612903
ceec82cd,1.0833333333333333,0.0,1.0833333333333333,0.020833333333333332,1.119047619047619,0.0,1.119047619047619,0.023809523809523808,0.8333333333333334,0.0,0.8333333333333334,0.0
cef52835,1.736842105263158,0.05263157894736842,1.7894736842105263,0.05263157894736842,,,,,1.736842105263158,0.05263157894736842,1.7894736842105263,0.05263157894736842
cefe0886,1.1827956989247312,0.03225806451612903,1.2258064516129032,0.021505376344086023,1.2191780821917808,0.0410958904109589,1.2602739726027397,0.0136986301369863,1.05,0.0,1.1,0.05
cf06cb34,1.04,0.04,1.08,0.12,1.5,0.0,1.5,0.0,0.8947368421052632,0.05263157894736842,0.9473684210526315,0.15789473684210525
cf0b9a0d,0.8766816143497758,0.10089686098654709,1.0426008968609866,0.06278026905829596,0.75,0.10625,0.925,0.04375,0.9475524475524476,0.0979020979020979,1.1083916083916083,0.07342657342657342
cf17c429,0.8470588235294118,0.12941176470588237,0.9882352941176471,0.058823529411764705,,,,,0.8470588235294118,0.12941176470588237,0.9882352941176471,0.058823529411764705
cf33e1ce,1.35,0.1,1.45,0.0,1.368421052631579,0.10526315789473684,1.4736842105263157,0.0,1.0,0.0,1.0,0.0
cf494ffe,1.1040816326530611,0.04285714285714286,1.1775510204081632,0.0326530612244898,0.9224137931034483,0.0603448275862069,1.0086206896551724,0.034482758620689655,1.160427807486631,0.0374331550802139,1.2299465240641712,0.03208556149732621
cf712c6d,0.5,0.15384615384615385,0.6538461538461539,0.038461538461538464,,,,,0.5,0.15384615384615385,0.6538461538461539,0.038461538461538464
cf73ad76,1.163265306122449,0.030612244897959183,1.2074829931972788,0.05442176870748299,1.1603773584905661,0.03773584905660377,1.2075471698113207,0.03773584905660377,1.1648936170212767,0.026595744680851064,1.2074468085106382,0.06382978723404255
cf92d76b,0.7037037037037037,0.03535353535353535,0.7424242424242424,0.045454545454545456,0.7115384615384616,0.07692307692307693,0.8076923076923077,0.038461538461538464,0.7029520295202952,0.03136531365313653,0.7361623616236163,0.046125461254612546
cfb49f67,0.616822429906542,0.102803738317757,0.719626168224299,0.037383177570093455,0.5147058823529411,0.058823529411764705,0.5735294117647058,0.058823529411764705,0.7948717948717948,0.1794871794871795,0.9743589743589743,0.0
cfbd3998,1.4821428571428572,0.03571428571428571,1.5178571428571428,0.03571428571428571,1.3636363636363635,0.045454545454545456,1.4090909090909092,0.045454545454545456,1.9166666666666667,0.0,1.9166666666666667,0.0
cfcf189f,1.0707070707070707,0.07744107744107744,1.1616161616161615,0.06060606060606061,1.1122448979591837,0.12244897959183673,1.2346938775510203,0.05102040816326531,1.050251256281407,0.05527638190954774,1.1256281407035176,0.06532663316582915
cfd2b36f,0.8897058823529411,0.19852941176470587,1.1176470588235294,0.0,0.8409090909090909,0.18181818181818182,1.0454545454545454,0.0,0.9791666666666666,0.22916666666666666,1.25,0.0
cfdfe39c,0.7379134860050891,0.07124681933842239,0.816793893129771,0.061068702290076333,1.0555555555555556,0.0,1.0833333333333333,0.05555555555555555,0.7058823529411765,0.0784313725490196,0.7899159663865546,0.06162464985994398
cfe70281,1.1724137931034482,0.13793103448275862,1.3563218390804597,0.04597701149425287,,,,,1.1724137931034482,0.13793103448275862,1.3563218390804597,0.04597701149425287
cffeef53,0.5993690851735016,0.031545741324921134,0.637223974763407,0.03785488958990536,0.5,0.06666666666666667,0.5666666666666667,0.03333333333333333,0.6097560975609756,0.027874564459930314,0.6445993031358885,0.03832752613240418
d0042e16,0.7918552036199095,0.06787330316742081,0.8959276018099548,0.04524886877828054,0.7959183673469388,0.05102040816326531,0.9183673469387755,0.061224489795918366,0.7886178861788617,0.08130081300813008,0.8780487804878049,0.032520325203252036
d0111079,1.0833333333333333,0.0,1.4166666666666667,0.0,0.5,0.0,1.1666666666666667,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0
d014d5ac,1.8333333333333333,0.0,1.8333333333333333,0.041666666666666664,,,,,1.8333333333333333,0.0,1.8333333333333333,0.041666666666666664
d0178c53,1.5,0.1,1.6,0.0,,,,,1.5,0.1,1.6,0.0
d027ba9f,1.3333333333333333,0.03333333333333333,1.3666666666666667,0.05,,,,,1.3333333333333333,0.03333333333333333,1.3666666666666667,0.05
d034d60a,1.109375,0.0625,1.21875,0.0625,,,,,1.109375,0.0625,1.21875,0.0625
d047f983,1.0,0.04838709677419355,1.0564516129032258,0.04032258064516129,1.0833333333333333,0.0,1.0833333333333333,0.0,0.9910714285714286,0.05357142857142857,1.0535714285714286,0.044642857142857144
d04fc4a4,0.4862068965517241,0.07586206896551724,0.5655172413793104,0.06206896551724138,0.4956521739130435,0.034782608695652174,0.5304347826086957,0.08695652173913043,0.48,0.10285714285714286,0.5885714285714285,0.045714285714285714
d0513f63,1.0666666666666667,0.06666666666666667,1.1777777777777778,0.022222222222222223,,,,,1.0666666666666667,0.06666666666666667,1.1777777777777778,0.022222222222222223
d07b6842,0.7412935323383084,0.12437810945273632,0.8756218905472637,0.024875621890547265,0.8157894736842105,0.13157894736842105,0.9736842105263158,0.02631578947368421,0.7239263803680982,0.12269938650306748,0.852760736196319,0.024539877300613498
d07dbc28,1.3333333333333333,0.02702702702702703,1.3963963963963963,0.02702702702702703,1.1111111111111112,0.1111111111111111,1.2222222222222223,0.05555555555555555,1.3763440860215055,0.010752688172043012,1.4301075268817205,0.021505376344086023
d08fe309,1.2876712328767124,0.0273972602739726,1.3287671232876712,0.0410958904109589,,,,,1.2876712328767124,0.0273972602739726,1.3287671232876712,0.0410958904109589
d094e7d1,1.0416666666666667,0.041666666666666664,1.0833333333333333,0.0763888888888889,0.8333333333333334,0.06666666666666667,0.9,0.06666666666666667,1.0964912280701755,0.03508771929824561,1.131578947368421,0.07894736842105263
d0b643e1,2.0,0.0,2.0,0.0,,,,,2.0,0.0,2.0,0.0
d0bb40b8,0.946159936658749,0.011876484560570071,0.9612034837688044,0.056215360253365,,,,,0.946159936658749,0.011876484560570071,0.9612034837688044,0.056215360253365
d0d32c30,1.0591715976331362,0.029585798816568046,1.1183431952662721,0.05325443786982249,0.75,0.0,0.7708333333333334,0.08333333333333333,1.1818181818181819,0.04132231404958678,1.256198347107438,0.04132231404958678
d0ff93a9,0.5932203389830508,0.0847457627118644,0.6779661016949152,0.01694915254237288,0.3684210526315789,0.05263157894736842,0.42105263157894735,0.0,0.7,0.1,0.8,0.025
d11272c4,1.0625,0.0625,1.125,0.0625,0.8947368421052632,0.10526315789473684,1.0,0.05263157894736842,1.3076923076923077,0.0,1.3076923076923077,0.07692307692307693
d12143bf,1.1501103752759383,0.0684326710816777,1.2450331125827814,0.039735099337748346,1.1781376518218623,0.08502024291497975,1.291497975708502,0.032388663967611336,1.116504854368932,0.04854368932038835,1.1893203883495145,0.04854368932038835
d12ec7b3,1.0276243093922652,0.06077348066298342,1.1160220994475138,0.022099447513812154,0.8362068965517241,0.05172413793103448,0.9224137931034483,0.02586206896551724,1.3692307692307693,0.07692307692307693,1.4615384615384615,0.015384615384615385
d13c1b74,0.5094339622641509,0.11320754716981132,0.660377358490566,0.018867924528301886,0.4666666666666667,0.26666666666666666,0.8,0.0,0.5263157894736842,0.05263157894736842,0.6052631578947368,0.02631578947368421
d13e5a0d,0.8260869565217391,0.2608695652173913,1.173913043478261,0.0,0.6923076923076923,0.23076923076923078,1.0,0.0,1.0,0.3,1.4,0.0
d144423b,0.6689419795221843,0.030716723549488054,0.7201365187713311,0.034129692832764506,0.4375,0.0,0.4375,0.041666666666666664,0.7142857142857143,0.036734693877551024,0.7755102040816326,0.0326530612244898
d146924b,1.0740740740740742,0.0,1.0740740740740742,0.037037037037037035,,,,,1.0740740740740742,0.0,1.0740740740740742,0.037037037037037035
d1504c13,0.7227722772277227,0.1188118811881188,0.8514851485148515,0.04950495049504951,0.7954545454545454,0.11363636363636363,0.9090909090909091,0.045454545454545456,0.6666666666666666,0.12280701754385964,0.8070175438596491,0.05263157894736842
d167edd3,1.2285714285714286,0.05714285714285714,1.3142857142857143,0.04285714285714286,1.2666666666666666,0.1,1.4,0.03333333333333333,1.2,0.025,1.25,0.05
d1761087,1.1512605042016806,0.04201680672268908,1.2436974789915967,0.025210084033613446,,,,,1.1512605042016806,0.04201680672268908,1.2436974789915967,0.025210084033613446
d18b7f34,1.072992700729927,0.08029197080291971,1.2043795620437956,0.0948905109489051,1.2222222222222223,0.037037037037037035,1.2592592592592593,0.1111111111111111,0.9759036144578314,0.10843373493975904,1.1686746987951808,0.08433734939759036
d18f9182,1.3333333333333333,0.0,1.3333333333333333,0.0,,,,,1.3333333333333333,0.0,1.3333333333333333,0.0
d1988788,1.051511758118701,0.03919372900335946,1.1287793952967524,0.05263157894736842,1.0494505494505495,0.038461538461538464,1.1263736263736264,0.03296703296703297,1.0520393811533053,0.03938115330520394,1.1293952180028128,0.057665260196905765
d19bec3f,0.4270833333333333,0.13541666666666666,0.5625,0.0625,,,,,0.4270833333333333,0.13541666666666666,0.5625,0.0625
d1b5efdf,0.9736842105263158,0.06578947368421052,1.105263157894737,0.02631578947368421,1.0,0.08333333333333333,1.1,0.03333333333333333,0.875,0.0,1.125,0.0
d1c7dd6d,1.2448979591836735,0.02040816326530612,1.2857142857142858,0.04081632653061224,,,,,1.2448979591836735,0.02040816326530612,1.2857142857142858,0.04081632653061224
d1c94b25,1.1451612903225807,0.08602150537634409,1.2688172043010753,0.07526881720430108,0.9863013698630136,0.1506849315068493,1.1917808219178083,0.0547945205479452,1.247787610619469,0.04424778761061947,1.3185840707964602,0.08849557522123894
d1d83db3,1.116564417177914,0.05521472392638037,1.2024539877300613,0.06748466257668712,1.2266666666666666,0.09333333333333334,1.32,0.02666666666666667,1.0227272727272727,0.022727272727272728,1.1022727272727273,0.10227272727272728
d1d8b6a2,1.25,0.0,1.25,0.0,,,,,1.25,0.0,1.25,0.0
d1e75f95,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.14285714285714285,,,,,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.14285714285714285
d20e22f7,0.7876106194690266,0.061946902654867256,0.9085545722713865,0.038348082595870206,0.7761194029850746,0.07960199004975124,0.9253731343283582,0.03482587064676617,0.8043478260869565,0.036231884057971016,0.8840579710144928,0.043478260869565216
d22287a8,1.5151515151515151,0.0,1.5303030303030303,0.030303030303030304,1.0,0.0,1.0,0.0,1.6296296296296295,0.0,1.6481481481481481,0.037037037037037035
d2416610,0.5714285714285714,0.14285714285714285,0.7428571428571429,0.11428571428571428,,,,,0.5714285714285714,0.14285714285714285,0.7428571428571429,0.11428571428571428
d24ad3e5,1.6111111111111112,0.0,1.6805555555555556,0.013888888888888888,,,,,1.6111111111111112,0.0,1.6805555555555556,0.013888888888888888
d24e69f5,0.49645390070921985,0.04964539007092199,0.5673758865248227,0.09219858156028368,0.4166666666666667,0.08333333333333333,0.5,0.041666666666666664,0.5128205128205128,0.042735042735042736,0.5811965811965812,0.10256410256410256
d2763568,1.1354166666666667,0.041666666666666664,1.1840277777777777,0.034722222222222224,1.2238805970149254,0.05970149253731343,1.2985074626865671,0.014925373134328358,1.1085972850678734,0.03619909502262444,1.1493212669683257,0.04072398190045249
d284ef29,1.0384615384615385,0.04807692307692308,1.0961538461538463,0.028846153846153848,1.0,0.03333333333333333,1.0333333333333334,0.06666666666666667,1.054054054054054,0.05405405405405406,1.1216216216216217,0.013513513513513514
d285acaf,1.1838235294117647,0.014705882352941176,1.2279411764705883,0.051470588235294115,0.9375,0.0,0.9375,0.0625,1.3181818181818181,0.022727272727272728,1.3863636363636365,0.045454545454545456
d2a989fc,1.06,0.04,1.22,0.06,1.3333333333333333,0.03333333333333333,1.5333333333333334,0.0,0.65,0.05,0.75,0.15
d2b1f515,0.9315068493150684,0.1232876712328767,1.082191780821918,0.04794520547945205,0.9166666666666666,0.25,1.5,0.0,0.9328358208955224,0.11194029850746269,1.044776119402985,0.05223880597014925
d2babdd5,1.463768115942029,0.06280193236714976,1.536231884057971,0.057971014492753624,1.2166666666666666,0.03333333333333333,1.2666666666666666,0.1,1.564625850340136,0.07482993197278912,1.6462585034013606,0.04081632653061224
d2c2b2d5,0.8,0.0,0.8666666666666667,0.06666666666666667,,,,,0.8,0.0,0.8666666666666667,0.06666666666666667
d2d15439,0.9555555555555556,0.0017094017094017094,0.9675213675213675,0.05641025641025641,1.1666666666666667,0.0,1.171875,0.041666666666666664,0.8524173027989822,0.002544529262086514,0.8676844783715013,0.06361323155216285
d2e67105,1.7142857142857142,0.02040816326530612,1.816326530612245,0.04081632653061224,,,,,1.7142857142857142,0.02040816326530612,1.816326530612245,0.04081632653061224
d2ec068c,1.083989501312336,0.027559055118110236,1.1312335958005248,0.05511811023622047,1.1813725490196079,0.014705882352941176,1.2156862745098038,0.06372549019607843,1.0483870967741935,0.03225806451612903,1.1003584229390682,0.05197132616487455
d2fcce2f,1.005813953488372,0.00872093023255814,1.0203488372093024,0.046511627906976744,1.037037037037037,0.0,1.037037037037037,0.07407407407407407,1.0,0.010344827586206896,1.0172413793103448,0.041379310344827586
d3016d75,1.3176470588235294,0.011764705882352941,1.3529411764705883,0.07058823529411765,2.5,0.0,2.5,0.16666666666666666,1.2278481012658229,0.012658227848101266,1.2658227848101267,0.06329113924050633
d30d4a0c,0.3053435114503817,0.2900763358778626,0.6030534351145038,0.07633587786259542,0.25,0.375,0.625,0.08333333333333333,0.3728813559322034,0.1864406779661017,0.576271186440678,0.06779661016949153
d32cf49a,0.9761175750153093,0.017758726270667484,1.0097979179424372,0.05572565829761176,0.9301948051948052,0.021103896103896104,0.9707792207792207,0.05032467532467533,1.0039331366764994,0.015732546705998034,1.033431661750246,0.058997050147492625
d35a520a,1.2604166666666667,0.0,1.28125,0.10416666666666667,,,,,1.2604166666666667,0.0,1.28125,0.10416666666666667
d35c1fc7,0.9685534591194969,0.05660377358490566,1.0628930817610063,0.018867924528301886,,,,,0.9685534591194969,0.05660377358490566,1.0628930817610063,0.018867924528301886
d37581d9,0.42424242424242425,0.2727272727272727,0.7272727272727273,0.030303030303030304,0.16666666666666666,0.0,0.16666666666666666,0.0,0.48148148148148145,0.3333333333333333,0.8518518518518519,0.037037037037037035
d381938d,1.21875,0.28125,1.5,0.03125,1.4285714285714286,0.2857142857142857,1.7142857142857142,0.0,1.16,0.28,1.44,0.04
d3851cd8,0.9519112207151664,0.04315659679408138,1.0320591861898891,0.06781750924784218,0.9892703862660944,0.045064377682403435,1.0751072961373391,0.04935622317596566,0.9368512110726643,0.04238754325259515,1.0147058823529411,0.07525951557093426
d3868bd0,1.2972027972027973,0.026223776223776224,1.3618881118881119,0.05419580419580419,1.1766666666666667,0.03333333333333333,1.2566666666666666,0.04666666666666667,1.4301470588235294,0.01838235294117647,1.4779411764705883,0.0625
d3893060,2.769230769230769,0.07692307692307693,2.8461538461538463,0.0,,,,,2.769230769230769,0.07692307692307693,2.8461538461538463,0.0
d395e33c,0.82,0.04,0.88,0.06,0.9166666666666666,0.08333333333333333,1.0,0.08333333333333333,0.7894736842105263,0.02631578947368421,0.8421052631578947,0.05263157894736842
d3a44255,0.8593350383631714,0.0076726342710997444,0.8823529411764706,0.05115089514066496,1.3333333333333333,0.0,1.3333333333333333,0.16666666666666666,0.8519480519480519,0.007792207792207792,0.8753246753246753,0.04935064935064935
d3a9aadd,2.4583333333333335,0.0,2.4583333333333335,0.08333333333333333,,,,,2.4583333333333335,0.0,2.4583333333333335,0.08333333333333333
d3b4b8ed,0.9209138840070299,0.07908611599297012,1.0263620386643233,0.026362038664323375,0.7701863354037267,0.07453416149068323,0.8757763975155279,0.024844720496894408,0.9803921568627451,0.08088235294117647,1.0857843137254901,0.02696078431372549
d3c260a6,2.0,0.0,2.0,0.0,,,,,2.0,0.0,2.0,0.0
d3d096f5,1.0,0.11764705882352941,1.1470588235294117,0.029411764705882353,,,,,1.0,0.11764705882352941,1.1470588235294117,0.029411764705882353
d3eedb51,1.0679611650485437,0.009708737864077669,1.1067961165048543,0.04854368932038835,1.4285714285714286,0.0,1.4285714285714286,0.09523809523809523,0.819672131147541,0.01639344262295082,0.8852459016393442,0.01639344262295082
d405c0d5,1.2513089005235603,0.05759162303664921,1.3455497382198953,0.05235602094240838,1.1791044776119404,0.029850746268656716,1.2537313432835822,0.04477611940298507,1.2903225806451613,0.07258064516129033,1.3951612903225807,0.056451612903225805
d406e303,1.1521739130434783,0.13043478260869565,1.326086956521739,0.043478260869565216,1.1153846153846154,0.19230769230769232,1.3461538461538463,0.0,1.2,0.05,1.3,0.1
d4188b60,1.4642857142857142,0.03571428571428571,1.5357142857142858,0.0,,,,,1.4642857142857142,0.03571428571428571,1.5357142857142858,0.0
d423f390,0.9245283018867925,0.18867924528301888,1.1132075471698113,0.05660377358490566,,,,,0.9245283018867925,0.18867924528301888,1.1132075471698113,0.05660377358490566
d465c6d7,1.13135593220339,0.03389830508474576,1.173728813559322,0.059322033898305086,1.0096153846153846,0.028846153846153848,1.0384615384615385,0.057692307692307696,1.2272727272727273,0.03787878787878788,1.2803030303030303,0.06060606060606061
d482c8b8,1.0957446808510638,0.031914893617021274,1.1436170212765957,0.07446808510638298,0.9393939393939394,0.0,0.9393939393939394,0.045454545454545456,1.180327868852459,0.04918032786885246,1.2540983606557377,0.09016393442622951
d4aa2ddb,1.1111111111111112,0.0,1.1111111111111112,0.05555555555555555,,,,,1.1111111111111112,0.0,1.1111111111111112,0.05555555555555555
d4aa6a65,1.4736842105263157,0.05263157894736842,1.5263157894736843,0.05263157894736842,,,,,1.4736842105263157,0.05263157894736842,1.5263157894736843,0.05263157894736842
d4d37c31,1.8571428571428572,0.14285714285714285,2.0714285714285716,0.0,1.6666666666666667,0.16666666666666666,1.8333333333333333,0.0,2.0,0.125,2.25,0.0
d4eef961,1.3548387096774193,0.11612903225806452,1.4903225806451612,0.04516129032258064,1.393939393939394,0.15151515151515152,1.5606060606060606,0.015151515151515152,1.3258426966292134,0.0898876404494382,1.4382022471910112,0.06741573033707865
d4f0c300,0.765625,0.03125,0.8072916666666666,0.041666666666666664,0.7559055118110236,0.015748031496062992,0.7795275590551181,0.023622047244094488,0.7846153846153846,0.06153846153846154,0.8615384615384616,0.07692307692307693
d4f2a7b0,0.9682539682539683,0.07142857142857142,1.0873015873015872,0.06349206349206349,0.8488372093023255,0.08139534883720931,0.9651162790697675,0.05813953488372093,1.225,0.05,1.35,0.075
d4f98302,0.7878787878787878,0.09696969696969697,0.8909090909090909,0.07272727272727272,1.125,0.08333333333333333,1.25,0.041666666666666664,0.7304964539007093,0.09929078014184398,0.8297872340425532,0.07801418439716312
d516a95f,1.0155440414507773,0.046632124352331605,1.0621761658031088,0.046632124352331605,1.0416666666666667,0.20833333333333334,1.25,0.16666666666666666,1.0118343195266273,0.023668639053254437,1.0355029585798816,0.029585798816568046
d5172e9a,0.25,0.5,0.75,0.08333333333333333,0.0,0.5,0.5,0.0,0.3,0.5,0.8,0.1
d5595998,1.0,0.3333333333333333,1.3333333333333333,0.05555555555555555,,,,,1.0,0.3333333333333333,1.3333333333333333,0.05555555555555555
d577d45a,0.8733333333333333,0.09666666666666666,0.9833333333333333,0.02666666666666667,0.8846153846153846,0.19230769230769232,1.0769230769230769,0.038461538461538464,0.8722627737226277,0.08759124087591241,0.9744525547445255,0.025547445255474453
d58fdb42,0.8897435897435897,0.04358974358974359,0.9461538461538461,0.05384615384615385,0.9568345323741008,0.02158273381294964,0.9856115107913669,0.06474820143884892,0.852589641434263,0.055776892430278883,0.9243027888446215,0.04780876494023904
d5ae21a2,1.238341968911917,0.0051813471502590676,1.2487046632124352,0.031088082901554404,1.125,0.0,1.125,0.046296296296296294,1.3823529411764706,0.011764705882352941,1.4058823529411764,0.011764705882352941
d5c38041,1.5,0.0,1.5,0.125,,,,,1.5,0.0,1.5,0.125
d5ca4759,2.2666666666666666,0.2,2.466666666666667,0.0,,,,,2.2666666666666666,0.2,2.466666666666667,0.0
d5d87f3f,0.5333333333333333,0.2,0.7333333333333333,0.06666666666666667,,,,,0.5333333333333333,0.2,0.7333333333333333,0.06666666666666667
d5eb8b84,0.9656862745098039,0.04738562091503268,1.0457516339869282,0.0457516339869281,0.9060150375939849,0.05639097744360902,1.0075187969924813,0.03759398496240601,1.0115606936416186,0.04046242774566474,1.0751445086705202,0.05202312138728324
d5fa2ab3,0.8307692307692308,0.046153846153846156,0.8923076923076924,0.06666666666666667,0.9629629629629629,0.018518518518518517,0.9814814814814815,0.037037037037037035,0.7801418439716312,0.05673758865248227,0.8581560283687943,0.07801418439716312
d6055cb9,2.0,0.0,2.0,0.16666666666666666,,,,,2.0,0.0,2.0,0.16666666666666666
d613f046,1.75,0.08653846153846154,1.8365384615384615,0.038461538461538464,,,,,1.75,0.08653846153846154,1.8365384615384615,0.038461538461538464
d6164dc0,0.8854166666666666,0.005208333333333333,0.8958333333333334,0.020833333333333332,0.8780487804878049,0.0,0.9024390243902439,0.024390243902439025,0.8874172185430463,0.006622516556291391,0.8940397350993378,0.019867549668874173
d62f04f5,1.1685393258426966,0.0898876404494382,1.2846441947565543,0.052434456928838954,1.2313432835820894,0.12686567164179105,1.3805970149253732,0.04477611940298507,1.105263157894737,0.05263157894736842,1.1879699248120301,0.06015037593984962
d68e7f48,1.245346869712352,0.07445008460236886,1.3604060913705585,0.050761421319796954,1.0576923076923077,0.08974358974358974,1.1730769230769231,0.05128205128205128,1.4551971326164874,0.05734767025089606,1.5698924731182795,0.05017921146953405
d68f4aa1,1.1304347826086956,0.0,1.1304347826086956,0.043478260869565216,1.0333333333333334,0.0,1.0333333333333334,0.06666666666666667,1.3125,0.0,1.3125,0.0
d693012d,0.9782608695652174,0.06884057971014493,1.078502415458937,0.05314009661835749,0.986013986013986,0.06293706293706294,1.0769230769230769,0.06993006993006994,0.9766423357664233,0.07007299270072993,1.0788321167883212,0.049635036496350364
d6a2f3a5,1.5454545454545454,0.36363636363636365,1.9545454545454546,0.0,1.588235294117647,0.4117647058823529,2.0588235294117645,0.0,1.4,0.2,1.6,0.0
d6b4e3e2,1.018181818181818,0.00909090909090909,1.0272727272727273,0.03636363636363636,0.75,0.0,0.75,0.08333333333333333,1.0510204081632653,0.01020408163265306,1.0612244897959184,0.030612244897959183
d6c1d6b7,0.6521739130434783,0.08695652173913043,0.782608695652174,0.021739130434782608,0.5483870967741935,0.0967741935483871,0.6451612903225806,0.03225806451612903,0.8666666666666667,0.06666666666666667,1.0666666666666667,0.0
d6ec9f9f,0.6326530612244898,0.17346938775510204,0.8571428571428571,0.02040816326530612,0.5555555555555556,0.12698412698412698,0.7619047619047619,0.0,0.7714285714285715,0.2571428571428571,1.0285714285714285,0.05714285714285714
d6f9dfd6,0.9847328244274809,0.04198473282442748,1.0458015267175573,0.030534351145038167,,,,,0.9847328244274809,0.04198473282442748,1.0458015267175573,0.030534351145038167
d7074ddc,1.0637450199203187,0.043824701195219126,1.1274900398406376,0.09561752988047809,1.1612903225806452,0.0967741935483871,1.2580645161290323,0.06451612903225806,1.05,0.03636363636363636,1.1090909090909091,0.1
d754fde8,0.5,0.0,0.5,0.0,,,,,0.5,0.0,0.5,0.0
d758a366,0.6509661835748792,0.06642512077294686,0.7222222222222222,0.04830917874396135,0.6122448979591837,0.0653061224489796,0.6857142857142857,0.0326530612244898,0.6672384219554031,0.06689536878216124,0.7375643224699828,0.0548885077186964
d75bec48,0.4375,0.25,0.75,0.0625,,,,,0.4375,0.25,0.75,0.0625
d76ab352,1.0476190476190477,0.0380952380952381,1.1111111111111112,0.06349206349206349,1.064102564102564,0.02564102564102564,1.1153846153846154,0.038461538461538464,1.0421940928270041,0.04219409282700422,1.109704641350211,0.07172995780590717
d7725664,1.8125,0.0625,1.875,0.03125,,,,,1.8125,0.0625,1.875,0.03125
d77ddc9f,0.8,0.08461538461538462,0.9307692307692308,0.06923076923076923,0.625,0.09375,0.75,0.09375,1.2941176470588236,0.058823529411764705,1.4411764705882353,0.0
d792374d,0.6730769230769231,0.21153846153846154,0.9038461538461539,0.057692307692307696,0.76,0.24,1.04,0.04,0.5925925925925926,0.18518518518518517,0.7777777777777778,0.07407407407407407
d7af6207,1.1764705882352942,0.1323529411764706,1.3970588235294117,0.04411764705882353,1.2,0.05,1.4,0.0,1.1666666666666667,0.16666666666666666,1.3958333333333333,0.0625
d7bfcc0b,1.0585241730279897,0.061068702290076333,1.1603053435114503,0.05089058524173028,0.8205128205128205,0.0641025641025641,0.9230769230769231,0.08974358974358974,1.1174603174603175,0.06031746031746032,1.2190476190476192,0.04126984126984127
d7c02672,0.47058823529411764,0.11764705882352941,0.5882352941176471,0.11764705882352941,,,,,0.47058823529411764,0.11764705882352941,0.5882352941176471,0.11764705882352941
d7c6af50,0.8861454046639232,0.02194787379972565,0.9245541838134431,0.04801097393689986,1.0416666666666667,0.020833333333333332,1.0833333333333333,0.041666666666666664,0.8751835535976505,0.022026431718061675,0.9133627019089574,0.048458149779735685
d7c6b0fb,1.8333333333333333,0.0,1.8333333333333333,0.0,,,,,1.8333333333333333,0.0,1.8333333333333333,0.0
d7dc5c12,1.3846153846153846,0.15384615384615385,1.5384615384615385,0.0,1.4166666666666667,0.16666666666666666,1.5833333333333333,0.0,1.0,0.0,1.0,0.0
d7e51f87,1.065326633165829,0.05025125628140704,1.14321608040201,0.06030150753768844,1.0745098039215686,0.03137254901960784,1.1333333333333333,0.054901960784313725,1.048951048951049,0.08391608391608392,1.1608391608391608,0.06993006993006994
d7f1fe76,2.0833333333333335,0.0,2.0833333333333335,0.0,2.0,0.0,2.0,0.0,2.3333333333333335,0.0,2.3333333333333335,0.0
d816fc1c,1.0681818181818181,0.031818181818181815,1.1227272727272728,0.08636363636363636,1.0555555555555556,0.16666666666666666,1.2222222222222223,0.0,1.0693069306930694,0.019801980198019802,1.113861386138614,0.09405940594059406
d826bfec,0.5208333333333334,0.125,0.6666666666666666,0.0,0.5666666666666667,0.16666666666666666,0.7333333333333333,0.0,0.4444444444444444,0.05555555555555555,0.5555555555555556,0.0
d852095e,0.8536585365853658,0.15853658536585366,1.0609756097560976,0.024390243902439025,0.5,0.16666666666666666,0.6666666666666666,0.0,0.881578947368421,0.15789473684210525,1.0921052631578947,0.02631578947368421
d85d52c2,1.1480446927374302,0.04748603351955307,1.217877094972067,0.03910614525139665,0.9411764705882353,0.07563025210084033,1.0252100840336134,0.058823529411764705,1.2510460251046025,0.03347280334728033,1.3138075313807531,0.029288702928870293
d876610c,2.1666666666666665,0.0,2.1666666666666665,0.0,,,,,2.1666666666666665,0.0,2.1666666666666665,0.0
d88f9163,0.9354838709677419,0.03225806451612903,1.0,0.06451612903225806,,,,,0.9354838709677419,0.03225806451612903,1.0,0.06451612903225806
